Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
4058,3517,Bike,3,Business,26,1,9:31:39 AM,26,1,9:32:00 AM,26,1,9:32:02 AM,26,1,9:58:35 AM,26,1,10:21:47 AM,15,17.6,4.9,-1.300921,36.828195,-1.3882008,36.7699445,120,1392
17133,478,Bike,3,Business,5,2,9:07:58 AM,5,2,9:08:11 AM,5,2,9:08:15 AM,5,2,9:15:22 AM,5,2,9:43:34 AM,15,21.2,2.0,-1.2551895,36.7822034,-1.3216456,36.7145156,523,1692
25515,1724,Bike,3,Business,27,3,10:52:51 AM,27,3,10:53:48 AM,27,3,11:10:31 AM,27,3,11:23:11 AM,27,3,11:54:07 AM,14,26.2,,-1.32189,36.8589727,-1.2907854,36.7774108,25,1856
21841,2491,Bike,1,Personal,17,3,10:47:56 AM,17,3,10:51:12 AM,17,3,10:53:03 AM,17,3,11:04:25 AM,17,3,11:22:49 AM,4,25.3,,-1.3084722,36.8224665,-1.2878149,36.8146245,338,1104
4856,517,Bike,3,Business,31,1,12:05:16 PM,31,1,1:10:12 PM,31,1,1:10:20 PM,31,1,1:20:19 PM,31,1,1:32:58 PM,11,21.2,,-1.3167113,36.8301563,-1.2574219,36.7927073,39,759
24084,2523,Bike,3,Business,11,2,2:16:33 PM,11,2,2:54:31 PM,11,2,3:02:10 PM,11,2,3:04:07 PM,11,2,3:53:09 PM,8,22.1,,-1.2551895,36.7822034,-1.2944292,36.7793569,646,2942
8245,3050,Bike,3,Business,8,5,5:16:23 PM,8,5,5:17:15 PM,8,5,5:24:46 PM,8,5,6:24:53 PM,8,5,6:51:19 PM,14,25.3,,-1.2945074,36.8083195,-1.3169591,36.7000029,205,1586
16429,2989,Bike,3,Business,7,1,8:15:27 AM,7,1,8:16:48 AM,7,1,8:41:00 AM,7,1,8:47:28 AM,7,1,9:33:35 AM,20,21.6,,-1.3472066,36.7692638,-1.2413316,36.8785525,486,2767
7207,1271,Bike,3,Business,16,3,10:18:43 AM,16,3,10:19:40 AM,16,3,10:52:20 AM,16,3,11:00:37 AM,16,3,11:35:08 AM,14,22.9,,-1.3244885,36.897792,-1.238018,36.870424,457,2071
6535,1780,Bike,3,Personal,16,3,10:29:55 AM,16,3,10:30:19 AM,16,3,10:31:45 AM,16,3,10:33:09 AM,16,3,11:39:23 AM,15,22.8,,-1.3103985,36.9114173,-1.298529,36.816482,237,3974
22647,3517,Bike,3,Business,19,2,9:39:08 AM,19,2,9:39:29 AM,19,2,9:49:25 AM,19,2,10:25:07 AM,19,2,11:27:08 AM,27,21.2,,-1.300921,36.828195,-1.15135,36.9566534,519,3721
26174,393,Bike,3,Business,22,2,2:53:55 PM,22,2,2:53:59 PM,22,2,2:56:44 PM,22,2,3:07:33 PM,22,2,3:37:17 PM,14,25.4,,-1.3167113,36.8301563,-1.306378,36.7519845,523,1784
14718,2701,Bike,3,Business,1,4,10:39:57 AM,1,4,10:50:41 AM,1,4,11:03:53 AM,1,4,11:34:03 AM,1,4,11:39:25 AM,11,,,-1.2283403,36.8822756,-1.2765736,36.8513646,744,322
1651,552,Bike,3,Business,31,3,1:05:25 PM,31,3,1:33:08 PM,31,3,2:12:10 PM,31,3,2:20:04 PM,31,3,3:05:27 PM,13,26.9,,-1.2860183,36.8975338,-1.3632162,36.9108253,206,2723
6445,1246,Bike,3,Business,8,3,11:46:26 AM,8,3,11:50:12 AM,8,3,11:50:46 AM,8,3,12:26:32 PM,8,3,12:26:42 PM,2,22.1,,-1.263987,36.798891,-1.2682478,36.8072852,51,10
18162,3053,Bike,3,Personal,15,5,11:07:49 AM,15,5,11:08:21 AM,15,5,11:20:16 AM,15,5,11:48:59 AM,15,5,12:21:10 PM,8,26.6,,-1.2534301,36.8000983,-1.23966,36.75258,172,1931
27594,3329,Bike,1,Business,20,5,5:59:09 PM,20,5,7:00:35 PM,20,5,7:13:33 PM,20,5,7:15:10 PM,20,5,7:30:53 PM,5,19.8,,-1.2859576,36.8197604,-1.2672588,36.8000252,672,943
18815,795,Bike,3,Personal,4,3,11:10:34 AM,4,3,11:11:08 AM,4,3,11:17:19 AM,4,3,11:39:44 AM,4,3,11:48:06 AM,1,16.9,,-1.2624531,36.8228476,-1.26278,36.82641,103,502
23446,2154,Bike,3,Business,27,1,12:02:29 PM,27,1,12:24:22 PM,27,1,12:39:26 PM,27,1,12:52:51 PM,27,1,1:06:21 PM,6,20.8,,-1.2859912,36.8756811,-1.2765736,36.8513646,907,810
20189,136,Bike,3,Business,23,6,12:45:11 PM,23,6,12:45:23 PM,23,6,12:47:28 PM,23,6,1:00:00 PM,23,6,1:12:24 PM,2,26.4,,-1.2531983,36.8069669,-1.2629039,36.8048286,547,744
4912,2112,Bike,3,Business,22,5,9:54:43 AM,22,5,9:55:44 AM,22,5,10:02:33 AM,22,5,10:08:13 AM,22,5,10:24:01 AM,9,22.1,,-1.2156006,36.8916865,-1.178056,36.9312342,484,948
3555,868,Bike,3,Business,7,5,3:30:24 PM,7,5,3:34:44 PM,7,5,3:37:54 PM,7,5,4:04:43 PM,7,5,4:21:00 PM,6,,,-1.307143,36.825009,-1.2663631,36.8163329,2,977
22514,3149,Bike,3,Business,14,4,2:36:03 PM,14,4,2:37:28 PM,14,4,2:38:27 PM,14,4,3:09:16 PM,14,4,3:19:03 PM,6,27.4,,-1.3077869,36.8443207,-1.3167113,36.8301563,901,587
21649,1544,Bike,3,Business,3,1,3:15:48 PM,3,1,3:16:36 PM,3,1,3:43:34 PM,3,1,3:48:29 PM,3,1,4:30:31 PM,4,23.1,,-1.2861765,36.8209086,-1.293973,36.80169,168,2522
1840,970,Bike,3,Business,21,3,2:20:49 PM,21,3,2:26:33 PM,21,3,2:36:56 PM,21,3,2:38:39 PM,21,3,3:13:58 PM,7,23.0,2.9,-1.2551895,36.7822034,-1.2852,36.82397,726,2119
23040,3091,Bike,3,Business,28,5,11:27:03 AM,28,5,11:27:25 AM,28,5,11:27:42 AM,28,5,11:54:37 AM,28,5,12:26:14 PM,18,25.0,,-1.2283403,36.8822756,-1.3012008,36.764868,179,1897
21944,914,Bike,3,Business,15,4,12:46:24 PM,15,4,12:46:52 PM,15,4,1:17:34 PM,15,4,1:25:01 PM,15,4,2:06:50 PM,17,24.5,,-1.2670213,36.7994482,-1.216682,36.9085778,470,2509
25415,2255,Bike,1,Personal,24,4,4:26:10 PM,24,4,4:26:32 PM,24,4,4:43:11 PM,24,4,5:09:30 PM,24,4,5:49:48 PM,15,21.2,,-1.289498,36.818878,-1.3169591,36.7000029,360,2418
14427,909,Bike,3,Business,28,3,2:09:59 PM,28,3,2:46:05 PM,28,3,3:04:07 PM,28,3,3:11:45 PM,28,3,3:24:02 PM,7,,,-1.207546,36.7913976,-1.225322,36.80855,769,737
7282,204,Bike,1,Personal,20,4,5:30:00 PM,20,4,5:30:25 PM,20,4,5:44:20 PM,20,4,5:46:21 PM,20,4,6:00:14 PM,6,24.9,,-1.3173869,36.8112044,-1.2964924,36.7873649,328,833
2385,2066,Bike,3,Business,31,2,2:41:20 PM,31,2,2:42:12 PM,31,2,2:42:25 PM,31,2,2:51:18 PM,31,2,3:36:24 PM,11,22.3,,-1.316961,36.820337,-1.264384,36.7674128,777,2706
4046,2086,Bike,1,Personal,30,6,11:27:24 AM,30,6,11:28:50 AM,30,6,11:47:12 AM,30,6,11:50:36 AM,30,6,12:05:15 PM,7,22.2,,-1.2994194,36.7647917,-1.2657709,36.7305746,312,879
11277,928,Bike,3,Business,18,1,1:38:59 PM,18,1,1:40:00 PM,18,1,1:40:40 PM,18,1,1:53:15 PM,18,1,2:13:43 PM,9,29.4,,-1.2551895,36.7822034,-1.2857671,36.7875614,708,1228
182,510,Bike,3,Business,25,4,8:03:59 AM,25,4,8:05:29 AM,25,4,8:18:12 AM,25,4,8:23:03 AM,25,4,8:43:36 AM,7,,,-1.2860183,36.8975338,-1.3078335,36.8670353,148,1233
22239,3491,Bike,3,Business,4,5,3:27:18 PM,4,5,3:58:59 PM,4,5,4:02:32 PM,4,5,4:15:20 PM,4,5,4:58:24 PM,11,,,-1.279395,36.825364,-1.2283403,36.8822756,178,2584
24531,1264,Bike,1,Personal,16,2,9:04:12 AM,16,2,9:04:19 AM,16,2,9:07:15 AM,16,2,9:12:42 AM,16,2,9:28:14 AM,4,,,-1.2707179,36.7979713,-1.2807567,36.8076073,22,932
6693,2457,Bike,3,Business,26,5,11:43:02 AM,26,5,1:09:49 PM,26,5,1:41:51 PM,26,5,1:47:27 PM,26,5,2:33:28 PM,8,,,-1.2551895,36.7822034,-1.3047132,36.8089553,559,2761
4177,1500,Bike,3,Business,24,3,10:43:31 AM,24,3,10:44:28 AM,24,3,10:45:21 AM,24,3,11:40:27 AM,24,3,11:40:31 AM,8,,,-1.3004062,36.829741,-1.2638185,36.7930057,507,4
16265,2987,Bike,3,Business,29,1,11:35:44 AM,29,1,11:41:44 AM,29,1,11:42:17 AM,29,1,11:53:27 AM,29,1,12:18:18 PM,4,,,-1.270212,36.8210877,-1.260232,36.807334,51,1491
28136,3506,Bike,1,Personal,1,1,7:17:31 AM,1,1,7:24:19 AM,1,1,7:55:55 AM,1,1,7:59:05 AM,1,1,8:18:54 AM,6,18.2,,-1.2563531,36.7896742,-1.2655306,36.828148,50,1189
6418,2789,Bike,3,Business,11,1,7:15:31 AM,11,1,7:17:13 AM,11,1,7:28:51 AM,11,1,7:32:47 AM,11,1,8:32:25 AM,41,18.1,,-1.304735,36.7846054,-1.0568484,36.7779822,932,3578
26908,71,Bike,3,Business,11,1,9:10:16 AM,11,1,9:11:24 AM,11,1,9:48:39 AM,11,1,9:56:10 AM,11,1,10:24:30 AM,5,14.5,,-1.2821108,36.8250555,-1.262073,36.7986087,89,1700
26750,3251,Bike,3,Business,31,4,2:15:57 PM,31,4,2:21:00 PM,31,4,2:28:36 PM,31,4,2:35:50 PM,31,4,2:52:03 PM,6,22.8,,-1.2833534,36.8165865,-1.287139,36.768308,100,973
7158,3517,Bike,3,Business,7,3,11:37:50 AM,7,3,11:38:11 AM,7,3,11:53:30 AM,7,3,11:55:08 AM,7,3,12:21:01 PM,16,25.2,,-1.3882008,36.7699445,-1.300921,36.828195,343,1553
464,53,Bike,3,Business,8,5,3:18:09 PM,8,5,3:18:55 PM,8,5,3:50:29 PM,8,5,3:56:46 PM,8,5,4:26:13 PM,8,30.6,,-1.3167113,36.8301563,-1.2770708,36.8231093,653,1767
27041,246,Bike,3,Business,25,2,5:47:00 PM,25,2,5:46:34 PM,25,2,5:47:02 PM,25,2,5:56:10 PM,25,2,6:02:02 PM,3,24.0,,-1.2584143,36.8048002,-1.2551895,36.7822034,875,352
26168,111,Bike,3,Business,1,4,11:47:06 AM,1,4,11:56:20 AM,1,4,12:08:05 PM,1,4,12:10:38 PM,1,4,12:35:30 PM,7,,,-1.2551895,36.7822034,-1.2672002,36.8245542,660,1492
26669,733,Bike,3,Business,17,2,1:37:35 PM,17,2,1:37:51 PM,17,2,1:43:54 PM,17,2,1:48:13 PM,17,2,2:27:33 PM,16,24.4,,-1.2551895,36.7822034,-1.3169591,36.7000029,519,2360
24670,1133,Bike,3,Business,13,4,10:25:37 AM,13,4,10:25:58 AM,13,4,10:29:36 AM,13,4,10:30:54 AM,13,4,10:37:34 AM,3,18.5,,-1.2571472,36.7950633,-1.2738936,36.8035805,409,400
4355,2066,Bike,3,Business,27,3,9:55:42 AM,27,3,9:58:12 AM,27,3,10:12:51 AM,27,3,10:14:50 AM,27,3,10:39:18 AM,7,,,-1.3210189,36.8410551,-1.2850638,36.813096,411,1468
16577,1133,Bike,3,Business,1,5,10:48:18 AM,1,5,11:06:58 AM,1,5,11:34:20 AM,1,5,11:35:49 AM,1,5,12:23:04 PM,5,26.7,,-1.2571472,36.7950633,-1.2889024,36.8187402,311,2835
14355,478,Bike,3,Business,11,1,12:35:36 PM,11,1,12:45:48 PM,11,1,1:46:16 PM,11,1,1:58:31 PM,11,1,2:43:24 PM,8,28.7,,-1.2551895,36.7822034,-1.2830276,36.8297516,119,2693
5749,302,Bike,3,Business,4,2,4:07:22 PM,4,2,4:21:27 PM,4,2,4:28:30 PM,4,2,5:28:24 PM,4,2,5:58:06 PM,8,21.1,,-1.2815287,36.8534203,-1.2649605,36.7981777,882,1782
9993,972,Bike,3,Business,24,6,12:14:24 PM,24,6,12:40:07 PM,24,6,12:53:34 PM,24,6,12:57:34 PM,24,6,1:13:08 PM,6,24.0,,-1.2862033,36.8152966,-1.3205164,36.8098882,89,934
3964,25,Bike,1,Personal,21,6,11:00:34 AM,21,6,11:01:25 AM,21,6,11:32:41 AM,21,6,11:39:03 AM,21,6,12:24:52 PM,6,16.3,,-1.2982391,36.7950991,-1.2805233,36.7494508,465,2749
11093,1724,Bike,3,Business,7,5,9:34:55 AM,7,5,9:36:40 AM,7,5,9:56:09 AM,7,5,9:59:06 AM,7,5,10:31:55 AM,7,18.1,,-1.2551895,36.7822034,-1.2885504,36.8066908,19,1969
5910,2480,Bike,3,Personal,3,5,9:58:47 AM,3,5,9:59:04 AM,3,5,10:17:42 AM,3,5,10:37:25 AM,3,5,10:59:45 AM,14,21.6,,-1.3508657,36.9019028,-1.3024794,36.8228284,620,1340
24597,1133,Bike,3,Business,27,1,12:11:27 PM,27,1,12:11:40 PM,27,1,12:20:34 PM,27,1,12:27:50 PM,27,1,12:48:47 PM,11,23.8,,-1.3332749,36.8708147,-1.2778465,36.8180077,648,1257
5281,1378,Bike,2,Personal,22,5,1:23:08 PM,22,5,1:23:49 PM,22,5,1:35:27 PM,22,5,1:40:32 PM,22,5,1:56:23 PM,4,,,-1.2628638,36.8070399,-1.2611642,36.7949932,147,951
12680,1500,Bike,3,Business,6,1,8:02:40 AM,6,1,8:14:11 AM,6,1,8:29:10 AM,6,1,8:44:18 AM,6,1,9:00:31 AM,8,,,-1.3004062,36.829741,-1.2638185,36.7930057,92,973
21001,2069,Bike,3,Business,25,1,10:02:21 AM,25,1,10:02:50 AM,25,1,10:26:34 AM,25,1,10:36:00 AM,25,1,10:58:00 AM,16,25.7,,-1.2628473,36.781805,-1.228911,36.881876,426,1320
10720,3647,Bike,3,Business,14,3,10:17:14 AM,14,3,10:19:21 AM,14,3,10:31:10 AM,14,3,10:33:19 AM,14,3,10:54:51 AM,7,24.5,,-1.272639,36.794723,-1.3012902,36.80964,849,1292
25021,2069,Bike,3,Business,23,2,11:29:49 AM,23,2,11:31:09 AM,23,2,11:36:43 AM,23,2,11:44:40 AM,23,2,11:57:39 AM,9,,,-1.265715,36.823815,-1.228911,36.881876,96,779
27550,3017,Bike,3,Business,24,4,6:24:15 PM,24,4,6:25:44 PM,24,4,6:34:14 PM,24,4,6:36:10 PM,24,4,6:41:06 PM,2,21.2,,-1.299313,36.7831488,-1.294598,36.781639,334,296
23357,2634,Bike,3,Business,3,5,11:26:01 AM,3,5,11:27:25 AM,3,5,11:35:09 AM,3,5,11:41:13 AM,3,5,12:22:11 PM,21,,,-1.2963097,36.7688221,-1.3160977,36.9131642,205,2458
27882,1500,Bike,3,Business,29,3,3:52:42 PM,29,3,3:57:02 PM,29,3,3:57:13 PM,29,3,4:26:24 PM,29,3,4:26:31 PM,9,20.9,,-1.2638185,36.7930057,-1.3004062,36.829741,349,7
17612,3562,Bike,2,Personal,3,4,3:01:10 PM,3,4,3:02:52 PM,3,4,3:17:55 PM,3,4,3:24:23 PM,3,4,4:38:27 PM,16,25.2,,-1.2650182,36.7926717,-1.2816507,36.8770543,753,4444
5913,238,Bike,3,Business,5,2,12:47:41 PM,5,2,12:47:49 PM,5,2,12:47:53 PM,5,2,1:06:39 PM,5,2,1:06:41 PM,15,25.5,,-1.3077869,36.8443207,-1.362953,36.904214,239,2
11440,3291,Bike,3,Business,9,5,11:48:10 AM,9,5,11:56:31 AM,9,5,12:13:30 PM,9,5,12:27:06 PM,9,5,1:00:30 PM,8,25.7,,-1.307143,36.825009,-1.2600926,36.8088685,719,2004
23833,1245,Bike,3,Business,8,4,2:01:33 PM,8,4,2:06:47 PM,8,4,2:16:04 PM,8,4,3:04:00 PM,8,4,3:45:38 PM,5,27.4,,-1.300921,36.828195,-1.295408,36.802892,949,2498
7841,1976,Bike,3,Business,25,1,12:12:20 PM,25,1,12:12:32 PM,25,1,12:12:55 PM,25,1,12:18:39 PM,25,1,12:33:12 PM,7,25.7,,-1.257028,36.7810435,-1.2615048,36.8116724,523,873
27187,2767,Bike,3,Business,16,4,11:30:44 AM,16,4,11:31:50 AM,16,4,11:39:04 AM,16,4,11:43:18 AM,16,4,11:59:07 AM,5,14.7,,-1.2612893,36.8147402,-1.25373,36.78793,857,949
5487,1304,Bike,3,Business,31,5,3:03:12 PM,31,5,3:03:31 PM,31,5,3:05:11 PM,31,5,3:18:53 PM,31,5,4:23:38 PM,19,20.0,,-1.2551895,36.7822034,-1.3601057,36.767584,720,3885
14335,1787,Bike,3,Business,30,2,3:06:33 PM,30,2,3:14:15 PM,30,2,3:30:01 PM,30,2,3:34:57 PM,30,2,3:57:57 PM,15,,,-1.2283403,36.8822756,-1.2551895,36.7822034,8,1380
28044,53,Bike,3,Business,2,4,11:14:56 AM,2,4,11:16:04 AM,2,4,11:23:50 AM,2,4,11:39:15 AM,2,4,12:16:00 PM,6,,,-1.3077869,36.8443207,-1.2770708,36.8231093,341,2205
11780,3295,Bike,3,Business,22,3,11:08:15 AM,22,3,11:09:07 AM,22,3,11:27:57 AM,22,3,11:33:59 AM,22,3,11:56:05 AM,5,22.9,,-1.2571472,36.7950633,-1.2841726,36.8179589,213,1326
3849,1687,Bike,3,Business,2,4,8:36:05 AM,2,4,8:36:35 AM,2,4,9:31:16 AM,2,4,9:32:23 AM,2,4,10:01:57 AM,11,,,-1.2357874,36.870708,-1.2884799,36.8217918,815,1774
25388,2154,Bike,3,Business,25,5,12:58:51 PM,25,5,12:59:07 PM,25,5,12:59:34 PM,25,5,1:32:41 PM,25,5,1:46:56 PM,4,23.5,,-1.2885529,36.8160141,-1.2651643,36.8072214,100,855
20656,3436,Bike,1,Personal,18,6,1:54:14 PM,18,6,1:54:41 PM,18,6,2:01:29 PM,18,6,2:17:50 PM,18,6,2:51:13 PM,11,20.6,,-1.250476,36.802013,-1.2973034,36.7756907,865,2003
19473,755,Bike,1,Personal,21,6,12:39:26 PM,21,6,12:39:50 PM,21,6,12:48:45 PM,21,6,1:29:38 PM,21,6,2:34:48 PM,13,16.7,,-1.282357,36.782501,-1.2289456,36.7651122,329,3910
27391,3621,Bike,3,Business,30,6,3:59:51 PM,30,6,4:00:15 PM,30,6,4:10:50 PM,30,6,4:16:54 PM,30,6,4:42:28 PM,15,28.4,,-1.2836583,36.7886014,-1.3289028,36.8719683,678,1534
16269,375,Bike,3,Business,7,5,11:24:32 AM,7,5,11:47:38 AM,7,5,12:18:17 PM,7,5,12:22:44 PM,7,5,1:05:44 PM,5,25.3,,-1.277285,36.813266,-1.2525704,36.7955754,726,2580
21494,3291,Bike,3,Business,13,3,10:59:20 AM,13,3,10:59:32 AM,13,3,11:20:21 AM,13,3,11:40:55 AM,13,3,12:17:06 PM,16,24.8,,-1.293515,36.897607,-1.2600926,36.8088685,276,2171
8464,640,Bike,3,Business,27,3,2:28:14 PM,27,3,2:42:14 PM,27,3,2:42:41 PM,27,3,3:01:56 PM,27,3,3:32:29 PM,6,,,-1.304033,36.7848695,-1.2833106,36.8240238,431,1833
5172,510,Bike,3,Business,4,2,3:41:57 PM,4,2,3:46:30 PM,4,2,4:16:09 PM,4,2,4:24:03 PM,4,2,5:04:37 PM,21,23.8,11.1,-1.2551895,36.7822034,-1.2860183,36.8975338,38,2434
4941,2829,Bike,3,Business,17,3,1:55:33 PM,17,3,1:55:53 PM,17,3,2:06:19 PM,17,3,2:14:01 PM,17,3,2:23:43 PM,2,,,-1.2571472,36.7950633,-1.2631614,36.810602,68,582
13876,3674,Bike,3,Business,3,5,4:04:33 PM,3,5,4:07:56 PM,3,5,4:16:25 PM,3,5,4:20:40 PM,3,5,5:16:28 PM,8,,,-1.2551895,36.7822034,-1.2922992,36.7983035,343,3348
1559,2587,Bike,3,Business,14,1,3:11:34 PM,14,1,4:30:21 PM,14,1,4:33:33 PM,14,1,4:39:03 PM,14,1,5:16:33 PM,10,24.6,,-1.2413316,36.8785525,-1.28878,36.8168312,48,2250
8884,3201,Bike,3,Business,13,3,3:41:27 PM,13,3,3:42:08 PM,13,3,3:42:45 PM,13,3,3:53:54 PM,13,3,3:55:55 PM,2,27.1,,-1.2615888,36.7928732,-1.2584143,36.8048002,56,121
3221,1976,Bike,3,Business,30,3,11:06:04 AM,30,3,11:06:34 AM,30,3,11:07:21 AM,30,3,11:22:09 AM,30,3,11:40:25 AM,7,25.2,,-1.257028,36.7810435,-1.287428,36.7800821,101,1096
2174,3711,Bike,3,Business,23,3,6:43:55 PM,23,3,6:44:37 PM,23,3,6:52:44 PM,23,3,7:18:58 PM,23,3,7:19:10 PM,3,24.3,,-1.3012008,36.764868,-1.2765492,36.7669809,246,12
6815,219,Bike,3,Personal,6,1,11:08:51 AM,6,1,11:17:01 AM,6,1,11:31:35 AM,6,1,11:34:30 AM,6,1,11:47:40 AM,6,20.3,,-1.2668256,36.8063128,-1.305023,36.80294,754,790
20098,1884,Bike,1,Personal,20,4,12:17:40 PM,20,4,12:18:23 PM,20,4,12:27:30 PM,20,4,12:29:54 PM,20,4,12:51:21 PM,4,24.6,,-1.2807298,36.8299116,-1.3049317,36.8225732,338,1287
16137,2150,Bike,3,Business,20,1,1:51:34 PM,20,1,1:53:47 PM,20,1,2:11:35 PM,20,1,2:50:43 PM,20,1,2:58:39 PM,9,,,-1.303596,36.778378,-1.344446,36.756597,119,476
19751,2383,Bike,3,Business,4,2,2:12:30 PM,4,2,2:14:39 PM,4,2,3:31:06 PM,4,2,3:43:12 PM,4,2,3:56:10 PM,2,23.8,11.0,-1.2608993,36.799246,-1.2516391,36.8114886,547,778
25723,868,Bike,3,Business,20,3,11:39:46 AM,20,3,11:40:13 AM,20,3,11:44:07 AM,20,3,11:48:51 AM,20,3,12:03:43 PM,7,26.5,,-1.2628473,36.781805,-1.265715,36.823815,786,892
4022,42,Bike,3,Business,29,1,3:40:48 PM,29,1,3:41:48 PM,29,1,4:12:19 PM,29,1,4:15:10 PM,29,1,4:27:46 PM,4,24.2,,-1.2564152,36.7792803,-1.2551895,36.7822034,878,756
26234,533,Bike,3,Business,29,1,6:03:02 PM,29,1,6:03:37 PM,29,1,6:18:55 PM,29,1,6:29:27 PM,29,1,6:44:22 PM,6,23.2,,-1.2765492,36.7669809,-1.2551895,36.7822034,171,895
21316,3525,Bike,3,Business,21,4,1:05:45 PM,21,4,1:44:56 PM,21,4,1:51:37 PM,21,4,1:58:36 PM,21,4,2:21:29 PM,13,26.5,,-1.3700383,36.9190174,-1.3239488,36.8316835,519,1373
13633,3091,Bike,3,Business,6,4,1:55:18 PM,6,4,2:20:37 PM,6,4,2:22:33 PM,6,4,2:40:39 PM,6,4,2:54:26 PM,9,,,-1.2551895,36.7822034,-1.3012008,36.764868,379,827
13263,928,Bike,3,Business,13,1,1:23:30 PM,13,1,1:23:48 PM,13,1,1:28:27 PM,13,1,2:17:27 PM,13,1,2:44:43 PM,8,,,-1.2878913,36.8089253,-1.2551895,36.7822034,451,1636
8376,187,Bike,3,Business,22,6,3:17:26 PM,22,6,3:21:19 PM,22,6,3:36:16 PM,22,6,3:38:13 PM,22,6,4:53:03 PM,27,26.0,,-1.2859912,36.8756811,-1.3165542,36.700067,48,4490
1864,1764,Bike,1,Personal,7,4,9:29:22 AM,7,4,10:01:11 AM,7,4,10:19:33 AM,7,4,10:27:34 AM,7,4,11:02:40 AM,10,14.3,0.9,-1.3307951,36.7977548,-1.2930705,36.8279433,635,2106
17215,309,Bike,3,Business,3,1,10:26:11 AM,3,1,10:27:03 AM,3,1,10:53:33 AM,3,1,10:55:32 AM,3,1,11:26:36 AM,17,21.4,,-1.2156006,36.8916865,-1.2571472,36.7950633,958,1864
13199,1402,Bike,3,Business,14,5,3:32:25 PM,14,5,4:44:52 PM,14,5,4:56:39 PM,14,5,5:14:01 PM,14,5,5:26:10 PM,1,23.0,,-1.290894,36.822971,-1.281754,36.8324229,150,729
4396,517,Bike,3,Business,10,1,8:38:53 AM,10,1,8:38:58 AM,10,1,8:41:55 AM,10,1,8:46:36 AM,10,1,9:20:57 AM,14,18.3,2.0,-1.3228003,36.8306435,-1.306378,36.7519845,523,2061
14197,3657,Bike,2,Personal,20,5,12:36:16 PM,20,5,12:38:17 PM,20,5,1:10:09 PM,20,5,1:22:37 PM,20,5,1:57:25 PM,14,18.3,,-1.22606,36.80039,-1.278498,36.7731432,159,2088
706,1205,Bike,3,Business,25,4,2:09:18 PM,25,4,2:09:30 PM,25,4,2:16:24 PM,25,4,2:25:28 PM,25,4,2:43:59 PM,8,,,-1.2495931,36.8065087,-1.2873232,36.7658572,484,1111
26857,662,Bike,1,Personal,9,4,10:50:43 AM,9,4,10:51:30 AM,9,4,11:03:07 AM,9,4,11:07:03 AM,9,4,11:51:52 AM,15,23.8,,-1.2951724,36.7758148,-1.3368903,36.767101,265,2689
8091,1075,Bike,3,Business,28,1,2:33:41 PM,28,1,2:35:13 PM,28,1,2:49:08 PM,28,1,2:53:17 PM,28,1,3:10:37 PM,8,26.2,,-1.2326041,36.8009029,-1.2527958,36.8003131,263,1040
20652,3151,Bike,1,Personal,29,2,10:11:59 AM,29,2,10:13:26 AM,29,2,10:33:45 AM,29,2,10:44:29 AM,29,2,11:05:43 AM,7,21.6,,-1.3271684,36.8173021,-1.312469,36.815177,101,1274
1894,635,Bike,3,Business,8,5,10:44:04 AM,8,5,10:44:42 AM,8,5,10:57:38 AM,8,5,11:12:22 AM,8,5,11:39:16 AM,7,28.2,,-1.3081376,36.8329772,-1.2602337,36.7990548,590,1614
24223,3595,Bike,1,Personal,13,5,4:09:29 PM,13,5,4:10:00 PM,13,5,4:15:07 PM,13,5,4:22:46 PM,13,5,5:08:42 PM,17,19.3,,-1.2596241,36.762407,-1.2219929,36.8349924,101,2756
25877,1102,Bike,3,Business,29,5,12:37:47 PM,29,5,12:38:28 PM,29,5,12:49:49 PM,29,5,1:29:41 PM,29,5,1:59:09 PM,10,26.9,,-1.3333374,36.8667362,-1.3047132,36.8089553,855,1768
945,3282,Bike,3,Personal,26,2,2:38:44 PM,26,2,2:39:14 PM,26,2,2:44:16 PM,26,2,2:54:38 PM,26,2,3:15:10 PM,7,29.5,,-1.2925919,36.8170577,-1.290059,36.7703475,906,1232
16695,2100,Bike,3,Business,25,2,3:30:51 PM,25,2,3:32:52 PM,25,2,3:33:04 PM,25,2,4:53:28 PM,25,2,4:53:32 PM,4,23.8,,-1.2765736,36.8513646,-1.3083777,36.8590077,179,4
1070,1471,Bike,3,Business,24,5,3:02:20 PM,24,5,3:05:22 PM,24,5,3:42:51 PM,24,5,3:46:56 PM,24,5,4:06:21 PM,1,23.1,,-1.2635433,36.7970804,-1.2571472,36.7950633,223,1165
